user_id,name,age,gender,city_tier,occupation,monthly_income,monthly_expenses,monthly_savings,recharge_frequency,average_recharge_amount,electricity_payment_rate,water_payment_rate,internet_payment_rate,late_bill_count,upi_transactions,wallet_transactions,ecommerce_orders,payment_consistency,digital_activity_score,expense_ratio,savings_ratio,financial_discipline,credit_score,credit_category
5274,Jatin Randhawa,24,Male,Tier-1,Salaried,64202,42210,20940,11,499,97,93,92,0,137,21,7,94.0,165,0.66,0.33,78.78,630,Fair
5275,Ekantika Hegde,34,Male,Tier-3,Salaried,43753,34263,8137,12,399,92,90,99,0,134,27,6,93.67,167,0.78,0.19,76.41,608,Fair
5276,Yutika Sarin,22,Male,Tier-1,Freelancer,62126,49507,10685,12,299,99,85,87,3,186,76,11,90.33,273,0.8,0.17,74.33,568,Fair
5277,Girik Narayan,23,Male,Tier-1,Student,11881,8195,1258,12,299,92,84,95,3,140,37,8,90.33,185,0.69,0.11,72.34,543,Poor
5278,Kevin Handa,24,Female,Tier-2,Freelancer,30910,22060,7557,8,239,91,81,80,3,217,21,15,84.0,253,0.71,0.24,65.33,538,Poor
5279,Ekavir Chauhan,36,Male,Tier-2,Freelancer,67318,55706,9356,10,239,92,91,78,2,311,77,13,87.0,401,0.83,0.14,67.67,588,Fair
5280,Oliver Barad,24,Female,Tier-1,Salaried,34322,27365,5978,11,499,95,99,98,0,122,46,8,97.33,176,0.8,0.17,75.89,614,Fair
5281,Luke Bhatti,30,Female,Tier-1,Salaried,58530,42686,14757,12,299,98,95,94,0,157,13,7,95.67,177,0.73,0.25,79.4,625,Fair
5282,Amaira Ghose,41,Male,Tier-2,Salaried,64561,40984,21367,10,599,92,90,95,1,104,10,14,92.33,128,0.63,0.33,76.1,616,Fair
5283,Rajeshri Srinivasan,19,Female,Tier-1,Student,9657,6075,1257,12,399,100,82,99,3,238,71,2,93.67,311,0.63,0.13,74.74,562,Fair
5284,Ryan Gade,21,Male,Tier-1,Freelancer,21535,14928,5243,8,399,82,95,100,0,207,37,5,92.33,249,0.69,0.24,69.47,621,Fair
5285,Aradhana Kapadia,32,Female,Tier-3,Salaried,39665,29646,7921,11,499,95,93,96,1,202,12,6,94.67,220,0.75,0.2,75.32,603,Fair
5286,Edhitha Srinivas,39,Female,Tier-1,Business Owner,50589,28475,20850,10,599,92,94,95,2,482,34,20,93.67,536,0.56,0.41,79.2,628,Fair
5287,Udant Saran,23,Male,Tier-3,Student,22610,16873,2852,9,399,98,98,81,3,298,23,9,92.33,330,0.75,0.13,67.95,552,Fair
5288,Nidra Mangal,18,Female,Tier-2,Student,16573,13566,1688,11,199,95,76,96,0,225,68,7,89.0,300,0.82,0.1,69.56,614,Fair
5289,Fitan Banik,23,Male,Tier-2,Freelancer,65706,53147,10535,9,399,79,76,97,1,292,49,13,84.0,354,0.81,0.16,64.81,580,Fair
5290,Devansh Oza,40,Female,Tier-1,Freelancer,36725,31056,3010,8,299,80,97,98,0,163,73,7,91.67,243,0.85,0.08,64.29,588,Fair
5291,Anika Venkataraman,37,Male,Tier-2,Salaried,77041,51496,22902,10,399,94,96,99,1,168,48,6,96.33,222,0.67,0.3,77.08,621,Fair
5292,Tara Pandit,54,Female,Tier-2,Business Owner,106708,84357,21630,10,599,96,96,99,2,406,22,19,97.0,447,0.79,0.2,74.58,594,Fair
5293,Lohit Mohan,31,Male,Tier-1,Salaried,88467,54335,33262,10,499,99,94,94,0,243,21,12,95.67,276,0.61,0.38,79.11,657,Good
5294,Zaitra Bath,25,Male,Tier-1,Salaried,78883,61552,14953,11,299,97,100,98,0,212,20,13,98.33,245,0.78,0.19,76.85,624,Fair
5295,Ganga Dalal,45,Male,Tier-1,Salaried,26455,16848,7651,11,299,92,92,99,1,158,14,10,94.33,182,0.64,0.29,77.84,601,Fair
5296,Faqid Badami,24,Female,Tier-2,Salaried,44388,25893,17528,10,399,94,91,97,1,101,49,11,94.0,161,0.58,0.39,78.85,616,Fair
5297,Umang Basu,42,Female,Tier-2,Salaried,39192,25495,10971,11,299,94,97,90,1,138,12,14,93.67,164,0.65,0.28,77.23,611,Fair
5298,Ojasvi Dara,39,Male,Tier-2,Salaried,52432,40364,10336,12,499,93,90,91,0,133,34,13,91.33,180,0.77,0.2,75.58,605,Fair
5299,Nihal Shukla,29,Male,Tier-1,Freelancer,68254,57067,8436,12,299,100,75,95,2,342,25,12,90.0,379,0.84,0.12,72.71,575,Fair
5300,Bhavya Kari,36,Female,Tier-1,Business Owner,89122,49337,38078,10,399,92,94,90,2,449,43,19,92.0,511,0.55,0.43,78.82,642,Fair
5301,Jatin Varghese,29,Male,Tier-1,Salaried,59785,45555,12599,10,599,92,93,92,1,134,42,11,92.33,187,0.76,0.21,72.49,589,Fair
5302,Vincent Garde,27,Female,Tier-1,Freelancer,28810,23806,3166,11,299,75,81,93,1,181,33,9,83.0,223,0.83,0.11,66.8,570,Fair
5303,Damini Dugal,29,Female,Tier-1,Salaried,84373,55904,25853,11,499,91,92,99,1,203,25,5,94.0,233,0.66,0.31,78.19,625,Fair
5304,Sanya Wadhwa,30,Male,Tier-2,Salaried,77522,48843,28085,12,599,96,99,90,1,196,22,9,95.0,227,0.63,0.36,82.37,635,Fair
5305,Maanav Deol,23,Female,Tier-3,Gig Worker,27941,20618,4386,8,299,77,84,84,3,141,47,6,81.67,194,0.74,0.16,61.54,528,Poor
5306,Neha Dixit,39,Female,Tier-3,Freelancer,67901,55652,10139,9,239,80,95,83,1,200,61,3,86.0,264,0.82,0.15,65.48,576,Fair
5307,Isaac Chokshi,43,Male,Tier-3,Business Owner,68584,41107,26256,12,399,92,95,94,1,441,15,16,93.67,472,0.6,0.38,82.32,653,Good
5308,Sai Choudhury,53,Male,Tier-3,Business Owner,89501,63939,23519,11,599,95,100,96,1,452,45,17,97.0,514,0.71,0.26,78.38,643,Fair
5309,Oni Din,39,Female,Tier-1,Salaried,48376,31741,15906,10,399,97,90,91,0,235,23,10,92.67,268,0.66,0.33,76.2,638,Fair
5310,Upadhriti Biswas,23,Female,Tier-1,Student,15501,12874,988,10,399,97,85,83,2,189,60,3,88.33,252,0.83,0.06,66.08,542,Poor
5311,Onveer Dutta,20,Male,Tier-2,Student,15323,12366,349,10,199,82,95,100,1,159,71,7,92.33,237,0.81,0.02,66.85,562,Fair
5312,Lakshmi Raghavan,18,Female,Tier-2,Student,8574,6739,919,12,199,86,76,89,2,163,62,10,83.67,235,0.79,0.11,69.05,558,Fair
5313,Banjeet Som,24,Male,Tier-2,Salaried,67519,42262,22747,10,299,100,96,93,1,191,16,13,96.33,220,0.63,0.34,78.27,617,Fair
5314,Vedant Banik,31,Male,Tier-2,Salaried,48412,35335,11115,11,399,94,97,96,0,180,44,8,95.67,232,0.73,0.23,76.72,634,Fair
5315,Ucchal Goel,20,Female,Tier-2,Student,6423,3299,229,8,399,75,75,84,3,252,39,12,78.0,303,0.51,0.04,56.07,524,Poor
5316,Radhika Doshi,55,Female,Tier-3,Business Owner,55905,34639,19344,10,399,99,97,96,0,362,38,11,97.33,411,0.62,0.35,79.05,660,Good
5317,Saksham Brar,30,Male,Tier-2,Freelancer,62421,52272,8182,12,239,87,87,89,0,173,71,5,87.67,249,0.84,0.13,71.77,594,Fair
5318,Unnati Nagy,22,Female,Tier-3,Student,12441,7725,1821,12,399,80,93,100,0,257,50,12,91.0,319,0.62,0.15,73.89,624,Fair
5319,Atharv Chatterjee,30,Female,Tier-1,Salaried,89606,60100,27453,12,399,97,95,91,0,119,30,12,94.33,161,0.67,0.31,80.36,626,Fair
5320,Upkaar Shan,19,Female,Tier-3,Student,22181,19377,2092,10,399,96,89,97,2,196,60,12,94.0,268,0.87,0.09,69.83,572,Fair
5321,Sachi Mander,27,Female,Tier-2,Gig Worker,30158,25992,2339,6,199,75,76,83,3,184,43,9,78.0,236,0.86,0.08,53.33,485,Poor
5322,Triveni Koshy,27,Male,Tier-1,Salaried,72186,43298,26440,11,499,97,94,90,1,194,11,7,93.67,212,0.6,0.37,79.82,621,Fair
5323,Gaurika Borah,54,Female,Tier-1,Business Owner,40009,28020,11231,11,599,90,94,97,2,469,38,16,93.67,523,0.7,0.28,77.25,607,Fair
5324,Sathvik Nazareth,26,Male,Tier-1,Freelancer,51430,39819,9419,9,299,90,87,91,2,261,52,5,89.33,318,0.77,0.18,68.16,571,Fair
5325,Krish Borde,30,Female,Tier-3,Freelancer,45897,39765,4495,11,299,98,78,88,3,274,56,14,88.0,344,0.87,0.1,68.94,559,Fair
5326,Gautam Magar,20,Male,Tier-3,Student,8378,5506,883,11,199,75,92,80,2,192,80,5,82.33,277,0.66,0.11,66.33,569,Fair
5327,Kavya Sarma,34,Male,Tier-2,Business Owner,40247,30137,8524,12,499,90,97,100,1,256,25,20,95.67,301,0.75,0.21,78.19,639,Fair
5328,Oliver Pillai,23,Male,Tier-1,Student,20010,16875,2056,10,199,86,79,95,2,289,29,3,86.67,321,0.84,0.1,66.42,562,Fair
5329,Karan Minhas,24,Female,Tier-1,Salaried,64917,37871,25329,10,299,91,98,90,1,190,22,11,93.0,223,0.58,0.39,78.21,617,Fair
5330,Kevin Amble,19,Female,Tier-3,Student,18880,14117,1930,11,299,85,96,96,3,138,72,10,92.33,220,0.75,0.1,71.23,560,Fair
5331,Manthan Uppal,18,Female,Tier-2,Student,17551,15559,694,10,399,91,79,80,1,263,29,7,83.33,299,0.89,0.04,62.85,571,Fair
5332,Kashish Sha,37,Male,Tier-2,Business Owner,60321,47010,12392,10,599,94,98,90,0,252,21,11,94.0,284,0.78,0.21,73.16,622,Fair
5333,Liam Bal,25,Male,Tier-3,Salaried,64477,46602,15137,11,599,97,92,93,0,173,29,5,94.0,207,0.72,0.23,76.04,619,Fair
5334,Qasim Cheema,25,Female,Tier-3,Salaried,38593,25815,10641,10,499,91,94,96,0,192,28,11,93.67,231,0.67,0.28,75.11,628,Fair
5335,Quincy Rajagopalan,40,Female,Tier-3,Salaried,76230,48458,26110,11,599,96,92,90,1,245,24,15,92.67,284,0.64,0.34,78.61,644,Fair
5336,Pranav Loyal,26,Female,Tier-1,Gig Worker,24929,22065,1301,11,199,73,92,89,4,180,35,8,84.67,223,0.89,0.05,65.9,499,Poor
5337,Nitesh Dalal,25,Male,Tier-1,Salaried,56499,43924,10731,12,399,95,95,91,1,189,45,12,93.67,246,0.78,0.19,76.53,596,Fair
5338,Owen Garde,39,Male,Tier-3,Freelancer,16011,11658,3435,8,239,76,80,87,1,299,25,3,81.0,327,0.73,0.21,62.94,581,Fair
5339,Ojas Dada,30,Female,Tier-3,Salaried,62187,35652,24090,12,399,94,90,93,0,208,10,11,92.33,229,0.57,0.39,81.79,641,Fair
5340,Maanav Venkatesh,22,Female,Tier-2,Student,20933,18861,548,10,299,76,96,91,1,290,22,4,87.67,316,0.9,0.03,64.62,561,Fair
5341,Lila Sarraf,27,Male,Tier-3,Freelancer,55196,42577,12080,11,299,80,79,85,3,275,85,6,81.33,366,0.77,0.22,69.23,555,Fair
5342,Kritika Narayanan,20,Male,Tier-2,Student,11713,9311,1008,9,239,80,77,86,0,137,74,11,81.0,222,0.79,0.09,61.08,577,Fair
5343,Kiaan Srinivas,21,Male,Tier-2,Student,10670,7606,555,11,199,77,94,89,1,225,26,6,86.67,257,0.71,0.05,66.89,570,Fair
5344,Qabil Nair,38,Female,Tier-1,Freelancer,50593,42781,5714,10,299,81,77,92,2,224,59,14,83.33,297,0.85,0.11,65.05,564,Fair
5345,Vanya Khanna,29,Female,Tier-3,Salaried,47014,34504,11658,11,599,91,96,98,0,127,40,11,95.0,178,0.73,0.25,76.94,613,Fair
5346,Ishwar Pillai,32,Female,Tier-1,Gig Worker,22018,19331,1846,9,239,70,71,74,2,174,71,5,71.67,250,0.88,0.08,56.35,510,Poor
5347,Hardik Narain,31,Female,Tier-1,Salaried,81114,65132,15072,12,299,95,94,93,1,121,22,11,94.0,154,0.8,0.19,76.57,598,Fair
5348,Diya Pau,59,Female,Tier-3,Business Owner,116205,74297,39887,10,599,91,90,98,0,362,38,14,93.0,414,0.64,0.34,76.8,663,Good
5349,Vrishti Trivedi,40,Male,Tier-1,Freelancer,20613,12982,4725,9,399,93,96,96,1,180,79,9,95.0,268,0.63,0.23,72.38,611,Fair
5350,Nathaniel Ganesan,27,Male,Tier-3,Gig Worker,18573,14600,2114,10,239,74,83,78,4,101,70,2,78.33,173,0.79,0.11,62.58,499,Poor
5351,Vrishti Toor,21,Female,Tier-1,Student,5705,3178,364,9,299,76,98,99,0,287,51,10,91.0,348,0.56,0.06,65.41,603,Fair
5352,Dhruv Devi,21,Female,Tier-2,Student,19117,16330,1505,9,299,96,89,80,0,249,28,8,88.33,285,0.85,0.08,64.53,591,Fair
5353,Urishilla Bhatnagar,52,Male,Tier-3,Business Owner,59878,43063,14007,11,399,100,97,94,1,361,20,7,97.0,388,0.72,0.23,77.52,628,Fair
5354,Madhavi Sawhney,37,Female,Tier-1,Gig Worker,34284,28790,2679,11,239,88,77,70,1,180,84,5,78.33,269,0.84,0.08,63.51,558,Fair
5355,Jagat Lata,22,Female,Tier-1,Student,9206,7303,616,10,199,78,89,82,2,195,74,2,83.0,271,0.79,0.07,63.51,539,Poor
5356,Chakradhar Bansal,43,Male,Tier-3,Salaried,51517,36850,13421,12,299,91,90,91,1,198,34,4,90.67,236,0.72,0.26,77.15,608,Fair
5357,Luke Agate,34,Female,Tier-1,Freelancer,19956,15411,3106,8,399,91,96,86,3,304,30,3,91.0,337,0.77,0.16,66.17,556,Fair
5358,Yashodhara Balakrishnan,22,Female,Tier-1,Freelancer,18866,15320,2515,10,399,85,81,99,1,178,80,7,88.33,265,0.81,0.13,68.17,573,Fair
5359,Yadavi Dugar,41,Female,Tier-1,Salaried,57833,44810,10071,11,599,99,91,93,1,213,43,14,94.33,270,0.77,0.17,74.39,605,Fair
5360,Zansi Khurana,38,Male,Tier-3,Freelancer,18899,13249,3134,9,399,87,96,92,1,216,86,4,91.67,306,0.7,0.17,68.81,607,Fair
5361,Sneha Pillai,24,Male,Tier-3,Freelancer,29264,25116,2777,10,399,91,80,85,0,287,57,15,85.33,359,0.86,0.09,65.51,598,Fair
5362,Dhriti Goda,23,Female,Tier-3,Student,8843,5131,1295,8,239,92,91,85,0,186,42,6,89.33,234,0.58,0.15,65.06,587,Fair
5363,Chandani Pandya,29,Female,Tier-2,Gig Worker,39925,35564,3285,7,199,74,80,88,3,247,57,4,80.67,308,0.89,0.08,56.8,520,Poor
5364,Kevin Bora,40,Female,Tier-3,Freelancer,27025,20940,3195,11,399,95,95,78,0,234,23,11,89.33,268,0.77,0.12,70.21,611,Fair
5365,Geetika Khalsa,22,Male,Tier-2,Freelancer,63772,48191,12686,8,299,95,89,80,1,345,47,9,88.0,401,0.76,0.2,65.97,588,Fair
5366,Balhaar Magar,22,Female,Tier-3,Freelancer,45412,37375,5800,10,239,85,100,81,2,310,47,8,88.67,365,0.82,0.13,68.16,576,Fair
5367,Anya Chanda,20,Male,Tier-1,Student,5198,1992,705,10,399,78,89,88,2,201,46,5,85.0,252,0.38,0.14,66.57,574,Fair
5368,Varenya Basu,26,Male,Tier-3,Salaried,72086,54501,16690,10,299,90,96,93,1,109,47,10,93.0,166,0.76,0.23,73.45,586,Fair
5369,Arin Kumar,27,Male,Tier-2,Salaried,69810,41152,26345,10,599,91,98,91,1,212,47,11,93.33,270,0.59,0.38,77.99,632,Fair
5370,Laban Dhillon,39,Male,Tier-1,Salaried,71846,50916,19789,10,599,99,90,100,1,217,33,9,96.33,259,0.71,0.28,76.43,611,Fair
5371,Bahadurjit Salvi,48,Male,Tier-3,Business Owner,42617,31807,9645,10,399,99,90,90,0,442,17,17,93.0,476,0.75,0.23,73.29,631,Fair
5372,Anika Kanda,43,Male,Tier-3,Salaried,87979,66304,20997,12,399,92,91,92,0,194,14,5,91.67,213,0.75,0.24,76.99,624,Fair
5373,Samaksh Narayan,38,Male,Tier-1,Freelancer,52058,42352,8099,8,299,88,100,86,1,237,70,4,91.33,311,0.81,0.16,66.33,573,Fair
5374,Guneet Chowdhury,34,Male,Tier-2,Salaried,33449,19227,12465,12,599,90,96,98,0,122,40,15,94.67,177,0.57,0.37,82.51,647,Fair
5375,Dalbir Dasgupta,28,Male,Tier-2,Gig Worker,29665,22732,4060,8,199,74,79,89,5,147,97,9,80.67,253,0.77,0.14,60.44,490,Poor
5376,Avi Chowdhury,33,Female,Tier-1,Freelancer,16951,14621,1532,11,399,84,77,97,3,233,79,3,86.0,315,0.86,0.09,67.71,539,Poor
5377,Dhruv Thaker,24,Female,Tier-2,Student,18680,16301,968,10,299,78,95,93,3,254,60,7,88.67,321,0.87,0.05,65.89,527,Poor
5378,Rachana Dasgupta,37,Male,Tier-2,Salaried,75960,46442,28162,11,299,98,100,96,0,134,50,8,98.0,192,0.61,0.37,82.12,644,Fair
5379,Divya Issac,40,Male,Tier-1,Gig Worker,21554,17554,1329,6,199,84,78,86,1,178,38,7,82.67,223,0.81,0.06,55.18,537,Poor
5380,Robert Natt,44,Male,Tier-3,Salaried,52105,42086,7905,12,399,92,100,91,1,169,35,9,94.33,213,0.81,0.15,75.72,591,Fair
5381,Kashvi Sen,42,Male,Tier-3,Salaried,28017,21306,5305,12,599,100,96,91,1,205,44,5,95.67,254,0.76,0.19,77.51,612,Fair
5382,Jagat Manne,23,Male,Tier-3,Student,6291,5147,571,10,199,80,92,98,1,227,41,12,90.0,280,0.82,0.09,67.72,572,Fair
5383,Urmi Chahal,18,Male,Tier-1,Student,22432,19018,1370,12,239,85,91,88,1,167,21,10,88.0,198,0.85,0.06,69.83,569,Fair
5384,Vyanjana Guha,32,Female,Tier-3,Salaried,79743,56489,22387,11,299,92,95,96,0,221,42,5,94.33,268,0.71,0.28,77.59,644,Fair
5385,Kamala Kade,21,Female,Tier-2,Gig Worker,32430,25855,4184,7,239,77,75,90,5,174,67,8,80.67,249,0.8,0.13,58.2,486,Poor
5386,Rudra Bera,29,Male,Tier-2,Freelancer,63913,44462,17153,12,299,80,99,80,3,172,87,5,86.33,264,0.7,0.27,75.22,560,Fair
5387,Gauri Sarna,38,Female,Tier-3,Salaried,53419,36218,14813,12,599,97,92,98,0,178,16,15,95.67,209,0.68,0.28,80.15,645,Fair
5388,Harinakshi Sethi,24,Male,Tier-3,Salaried,42246,32011,8116,12,599,98,100,99,0,183,46,12,99.0,241,0.76,0.19,79.26,639,Fair
5389,Ishwar Rege,24,Male,Tier-2,Freelancer,54695,43186,8677,8,399,86,90,77,3,261,41,9,84.33,311,0.79,0.16,62.93,538,Poor
5390,Deepa Tiwari,36,Male,Tier-1,Business Owner,87136,56223,28006,11,499,95,91,94,1,483,33,15,93.33,531,0.65,0.32,78.31,642,Fair
5391,Eta Halder,24,Female,Tier-2,Salaried,63974,38071,24385,11,399,92,91,98,0,127,33,14,93.67,174,0.6,0.38,80.27,633,Fair
5392,Gaurangi Rajagopal,51,Male,Tier-2,Business Owner,74467,48525,25018,10,599,98,98,90,1,377,16,15,95.33,408,0.65,0.34,77.75,640,Fair
5393,Ekaja Kanda,25,Female,Tier-1,Salaried,58644,35273,21379,11,599,95,100,96,1,221,16,11,97.0,248,0.6,0.36,81.44,648,Fair
5394,Bina Luthra,30,Female,Tier-3,Business Owner,99887,60015,37445,12,499,91,93,100,2,308,27,20,94.67,355,0.6,0.37,82.58,634,Fair
5395,Chakradev Yadav,30,Female,Tier-2,Business Owner,46366,32357,12716,10,599,95,100,90,0,439,37,6,95.0,482,0.7,0.27,75.73,629,Fair
5396,Harrison Pathak,35,Male,Tier-2,Salaried,40243,22790,14487,12,599,91,95,96,1,239,42,11,94.0,292,0.57,0.36,81.8,636,Fair
5397,Bhavika Thakur,28,Male,Tier-2,Gig Worker,28155,22995,2848,11,199,87,92,78,1,131,80,1,85.67,212,0.82,0.1,67.87,569,Fair
5398,Aashi Acharya,44,Female,Tier-1,Salaried,37455,21887,13301,10,499,91,91,98,0,199,50,4,93.33,253,0.58,0.36,77.32,650,Good
5399,Isaiah Jha,45,Male,Tier-1,Salaried,72653,57750,12366,12,599,96,94,100,1,227,11,9,96.67,247,0.79,0.17,77.44,605,Fair
5400,Radha Parmer,43,Male,Tier-1,Salaried,29011,18659,8217,10,299,91,98,100,0,207,10,15,96.33,232,0.64,0.28,76.66,632,Fair
5401,Sathvik Raghavan,22,Female,Tier-1,Student,5256,3443,645,12,399,75,98,99,0,269,23,6,90.67,298,0.66,0.12,73.01,613,Fair
5402,Gaurav Walia,34,Female,Tier-3,Freelancer,29640,20218,6962,10,299,84,85,76,2,348,24,14,81.67,386,0.68,0.23,67.88,585,Fair
5403,Elijah Viswanathan,50,Female,Tier-2,Business Owner,118358,89471,27854,10,399,91,93,99,2,464,30,18,94.33,512,0.76,0.24,74.23,593,Fair
5404,Vidhi Jayaraman,41,Female,Tier-1,Gig Worker,38580,32982,3174,10,199,74,81,83,1,244,85,4,79.33,333,0.85,0.08,62.13,550,Fair
5405,Ekavir Rana,38,Female,Tier-3,Salaried,45056,33044,10260,12,599,96,92,91,1,183,46,12,93.0,241,0.73,0.23,77.33,621,Fair
5406,Nilima Sandhu,25,Female,Tier-1,Salaried,52940,34386,16418,12,399,96,91,97,1,196,45,6,94.67,247,0.65,0.31,80.64,630,Fair
5407,Qabil Hora,32,Male,Tier-2,Freelancer,36522,27743,8213,8,399,84,85,89,0,153,56,13,86.0,222,0.76,0.22,65.75,588,Fair
5408,Amruta Bora,35,Male,Tier-3,Freelancer,36895,28198,7707,8,239,95,80,91,3,329,29,6,88.67,364,0.76,0.21,66.6,566,Fair
5409,Amol Mangal,31,Female,Tier-1,Freelancer,44321,38503,3895,11,239,78,88,77,2,296,58,5,81.0,359,0.87,0.09,65.14,564,Fair
5410,Ishwar Kata,51,Female,Tier-3,Business Owner,71064,47034,22203,12,499,92,90,96,1,409,47,15,92.67,471,0.66,0.31,79.71,649,Fair
5411,Baljiwan Raman,20,Female,Tier-2,Gig Worker,27997,22015,5010,11,299,88,80,87,5,119,86,3,85.0,208,0.79,0.18,69.87,511,Poor
5412,Faras Kumer,55,Male,Tier-1,Business Owner,64781,33073,28989,12,399,99,97,97,0,418,31,7,97.67,456,0.51,0.45,86.26,686,Good
5413,Qasim Sood,39,Male,Tier-3,Freelancer,36988,29835,4943,12,239,76,80,100,3,207,89,14,85.33,310,0.81,0.13,70.68,554,Fair
5414,Triveni Bhandari,31,Male,Tier-1,Salaried,63878,41673,19467,11,299,97,95,95,1,192,22,12,95.67,226,0.65,0.3,78.98,616,Fair
5415,Pallavi Tank,29,Female,Tier-2,Freelancer,16978,10854,3469,11,239,99,91,97,2,274,59,6,95.67,339,0.64,0.2,75.96,596,Fair
5416,Ijaya Pandya,40,Male,Tier-1,Salaried,35422,25520,9217,12,599,96,98,90,1,247,45,5,94.67,297,0.72,0.26,79.14,621,Fair
5417,Oeshi Bava,21,Male,Tier-2,Student,24084,19091,3027,12,239,81,95,96,3,292,33,6,90.67,331,0.79,0.13,73.1,567,Fair
5418,Dipta Vohra,30,Female,Tier-2,Salaried,67847,49283,16539,12,499,98,94,100,0,127,50,8,97.33,185,0.73,0.24,79.98,635,Fair
5419,Urvashi Rai,40,Female,Tier-2,Salaried,82943,60163,20915,12,299,95,90,97,1,180,16,5,94.0,201,0.73,0.25,78.56,600,Fair
5420,Geetika Sehgal,56,Female,Tier-1,Business Owner,51123,28655,20572,10,599,90,90,93,0,480,13,9,91.0,502,0.56,0.4,77.57,662,Good
5421,Raagini Naik,26,Male,Tier-2,Salaried,55395,35723,17106,12,599,93,92,94,1,240,41,15,93.0,296,0.64,0.31,79.76,629,Fair
5422,Vinaya Apte,22,Female,Tier-2,Freelancer,24666,16832,5270,10,399,95,97,86,2,337,89,5,92.67,431,0.68,0.21,72.74,591,Fair
5423,Kamala Chander,35,Male,Tier-1,Freelancer,63193,53283,7384,11,239,77,92,93,0,203,85,11,87.33,299,0.84,0.12,69.17,616,Fair
5424,Madhavi Sridhar,27,Female,Tier-2,Salaried,69913,48436,19948,11,299,96,99,96,1,237,42,8,97.0,287,0.69,0.29,79.06,632,Fair
5425,Kritika Luthra,23,Female,Tier-2,Freelancer,44615,36749,5468,9,239,75,88,80,2,331,90,3,81.0,424,0.82,0.12,62.18,548,Poor
5426,Riya Bhatt,39,Male,Tier-1,Salaried,69479,52033,16733,12,399,92,98,97,1,162,28,6,95.67,196,0.75,0.24,79.06,606,Fair
5427,Hiral Chad,41,Female,Tier-1,Salaried,79477,66903,12024,10,399,94,95,90,0,215,24,9,93.0,248,0.84,0.15,71.04,614,Fair
5428,Samar Tripathi,38,Male,Tier-1,Gig Worker,15653,12172,1480,11,299,90,75,83,1,200,67,2,82.67,269,0.78,0.09,66.17,563,Fair
5429,Parth Sabharwal,39,Male,Tier-1,Business Owner,106488,70301,33318,10,399,91,93,96,2,272,23,15,93.33,310,0.66,0.31,76.05,615,Fair
5430,Ikbal Sridhar,19,Male,Tier-2,Student,24221,20494,2628,11,299,96,95,89,2,144,79,4,93.33,227,0.85,0.11,71.92,568,Fair
5431,Kashvi Gade,34,Female,Tier-2,Gig Worker,36635,29900,4376,9,199,84,92,82,3,153,36,1,86.0,190,0.82,0.12,64.58,509,Poor
5432,Hema Varghese,23,Male,Tier-2,Student,17144,12409,1846,12,239,98,82,87,0,164,55,11,89.0,230,0.72,0.11,71.73,610,Fair
5433,Omisha Shanker,23,Female,Tier-2,Student,19085,14836,2205,8,299,83,79,86,0,145,61,4,82.67,210,0.78,0.12,60.8,561,Fair
5434,Leela Majumdar,39,Male,Tier-2,Salaried,88561,60096,26479,11,599,96,97,94,1,183,31,4,95.67,218,0.68,0.3,78.8,617,Fair
5435,Qarin Gill,28,Female,Tier-2,Freelancer,31679,27497,3425,10,399,79,95,85,0,287,66,14,86.33,367,0.87,0.11,66.41,596,Fair
5436,Yagnesh Saha,44,Female,Tier-2,Business Owner,99027,60564,36915,11,599,90,100,94,1,484,33,9,94.67,526,0.61,0.37,80.52,636,Fair
5437,Chandani Sha,25,Female,Tier-3,Freelancer,64815,50020,12330,8,399,82,97,79,3,150,41,12,86.0,203,0.77,0.19,64.71,543,Poor
5438,Lipika Ravel,29,Male,Tier-2,Business Owner,82294,55105,25841,11,599,100,98,97,2,460,22,20,98.33,502,0.67,0.31,80.59,642,Fair
5439,Rishi Raman,22,Female,Tier-2,Student,23043,19600,2274,11,199,77,76,99,3,230,32,2,84.0,264,0.85,0.1,66.96,533,Poor
5440,Kashish Chaudhari,50,Female,Tier-1,Business Owner,71945,48594,20948,12,599,98,91,98,2,461,45,11,95.67,517,0.68,0.29,80.57,629,Fair
5441,Panini Ray,20,Male,Tier-1,Student,22055,18555,1588,12,239,95,82,97,2,208,27,12,91.33,247,0.84,0.07,71.83,559,Fair
5442,Edhitha Khare,53,Female,Tier-3,Business Owner,95444,65024,29544,10,599,98,90,94,2,419,10,14,94.0,443,0.68,0.31,76.29,603,Fair
5443,Ganga Sane,36,Male,Tier-3,Business Owner,104578,63261,39116,11,399,90,91,91,0,343,37,20,90.67,400,0.6,0.37,78.55,658,Good
5444,Zehaan Srivastava,45,Male,Tier-1,Gig Worker,12134,10068,648,10,239,87,81,80,4,235,44,10,82.67,289,0.83,0.05,62.94,513,Poor
5445,Ikbal Mangat,26,Female,Tier-1,Salaried,77205,59169,17101,11,599,99,96,94,1,210,15,9,96.33,234,0.77,0.22,76.81,597,Fair
5446,Tamanna Ramesh,41,Female,Tier-2,Salaried,85899,62223,22399,10,599,100,93,90,1,148,16,5,94.33,169,0.72,0.26,74.99,601,Fair
5447,Advika Parekh,22,Female,Tier-2,Student,11259,8424,331,8,399,97,78,95,1,207,64,7,90.0,278,0.75,0.03,61.88,558,Fair
